Age,Gender,MaritalStatus,DistanceFromHome,Attrition,BusinessTravel,Department,JobRole,JobLevel,Education,EducationField,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,JobInvolvement,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,OverTime,Distance_Group,Age_Group,Hike_Group,JobSat_Label,Stock_Label,IncomeBand
34,Female,Single,5,No,Travel_Rarely,Research & Development,Manager,3,3,Medical,11631,12,0,14,2,11,10,5,8,6,3,1,2,3,4,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Low,None,High
36,Female,Married,11,No,Travel_Frequently,Sales,Sales Executive,3,2,Technical Degree,9738,14,1,10,0,9,7,2,8,6,2,4,3,3,3,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,Low,High
36,Female,Divorced,3,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Life Sciences,2835,22,1,7,5,1,0,0,0,2,1,4,3,4,1,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Very High,Low,Low
43,Male,Married,26,No,Travel_Frequently,Sales,Manager,4,2,Life Sciences,16959,12,2,25,1,25,12,4,12,3,3,4,3,3,4,4,Yes,Far (16+ km),Experienced (41+),Standard (11-14%),Very High,Medium,High
30,Male,Divorced,23,No,Travel_Frequently,Research & Development,Research Scientist,1,3,Life Sciences,2613,25,3,10,1,10,7,0,9,2,1,3,1,4,3,2,No,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),High,High,Low
33,Male,Married,22,No,Non-Travel,Sales,Sales Executive,2,2,Marketing,6146,13,1,8,0,7,7,0,7,2,3,2,3,3,1,4,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Medium,Low,Medium
56,Female,Married,14,Yes,Travel_Rarely,Research & Development,Research Scientist,1,4,Life Sciences,4963,18,3,7,9,5,4,4,3,2,2,2,3,3,1,3,Yes,Moderate (6-15km),Experienced (41+),High (15-18%),Medium,High,Medium
51,Male,Single,6,No,Travel_Rarely,Research & Development,Research Director,5,3,Life Sciences,19537,13,0,23,7,20,18,15,15,5,1,3,3,3,3,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,High
31,Male,Married,6,Yes,Travel_Rarely,Sales,Sales Executive,2,4,Life Sciences,6172,18,0,12,4,7,7,7,7,3,2,3,1,3,2,2,Yes,Moderate (6-15km),Mid Career (29-40),High (15-18%),High,None,Medium
26,Female,Married,6,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Other,2368,19,0,5,1,5,4,4,3,3,3,2,2,3,3,2,No,Moderate (6-15km),Early Career (18-28),Top Tier (19-25%),Medium,None,Low
58,Female,Married,23,Yes,Travel_Rarely,Research & Development,Healthcare Representative,3,4,Medical,10312,12,1,40,1,40,10,15,6,3,4,4,3,3,4,2,No,Far (16+ km),Experienced (41+),Standard (11-14%),Very High,Low,High
19,Male,Single,22,Yes,Travel_Rarely,Sales,Sales Representative,1,1,Marketing,1675,19,0,0,1,0,0,0,0,2,4,3,3,3,4,2,Yes,Far (16+ km),Early Career (18-28),Top Tier (19-25%),High,None,Low
22,Male,Married,2,No,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Technical Degree,2523,14,1,3,0,2,1,2,1,2,3,4,3,3,3,3,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,Low,Low
49,Female,Married,20,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Medical,6567,14,0,16,1,15,11,5,11,2,3,1,3,3,3,2,No,Far (16+ km),Experienced (41+),Standard (11-14%),Low,None,High
43,Female,Single,28,No,Travel_Frequently,Research & Development,Research Scientist,1,3,Medical,4739,12,0,18,4,3,2,1,2,2,2,3,4,3,4,3,No,Far (16+ km),Experienced (41+),Standard (11-14%),High,None,Medium
50,Female,Single,12,No,Travel_Frequently,Sales,Sales Executive,3,3,Marketing,9208,11,0,16,4,2,2,2,1,3,3,4,3,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Very High,None,High
31,Female,Married,20,Yes,Travel_Rarely,Sales,Sales Executive,2,3,Life Sciences,4559,11,1,4,3,2,2,2,2,2,2,3,1,3,3,3,Yes,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,Low,Medium
41,Male,Divorced,9,No,Travel_Rarely,Sales,Sales Executive,3,1,Life Sciences,8189,13,1,12,3,9,7,0,7,2,3,3,3,3,3,3,Yes,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,Low,High
26,Female,Married,25,No,Travel_Rarely,Human Resources,Human Resources,1,1,Life Sciences,2942,23,1,8,1,8,7,5,7,3,3,3,3,4,4,3,No,Far (16+ km),Early Career (18-28),Top Tier (19-25%),High,Low,Low
36,Male,Divorced,6,No,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Medical,4941,20,2,7,6,3,2,0,1,0,2,2,3,4,4,3,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),Medium,Medium,Medium
51,Male,Single,8,Yes,Travel_Frequently,Research & Development,Manufacturing Director,3,4,Life Sciences,10650,15,0,18,2,4,2,0,3,2,1,4,1,3,4,3,No,Moderate (6-15km),Experienced (41+),High (15-18%),Very High,None,High
39,Female,Married,4,No,Travel_Rarely,Sales,Sales Executive,2,4,Life Sciences,5902,14,1,17,4,15,11,5,9,1,4,3,2,3,3,4,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Low,Medium
25,Male,Married,28,No,Travel_Rarely,Sales,Sales Executive,2,3,Life Sciences,8639,18,0,6,2,2,2,2,2,3,1,3,2,3,4,3,No,Far (16+ km),Early Career (18-28),High (15-18%),High,None,High
30,Male,Married,9,No,Travel_Rarely,Human Resources,Human Resources,2,3,Human Resources,6347,19,0,12,0,11,9,4,7,2,3,4,3,3,4,1,Yes,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),Very High,None,Medium
32,Female,Single,9,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Medical,4200,22,0,10,7,5,4,0,4,2,1,1,3,4,1,4,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),Low,None,Medium
45,Male,Single,29,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,3452,13,0,9,5,6,5,0,3,2,3,4,3,3,2,2,No,Far (16+ km),Experienced (41+),Standard (11-14%),Very High,None,Low
38,Female,Single,3,No,Travel_Rarely,Research & Development,Research Scientist,2,5,Technical Degree,4317,20,0,19,3,3,2,2,2,2,4,3,3,4,2,3,Yes,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),High,None,Medium
30,Female,Single,18,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,2632,14,0,5,1,5,4,0,4,4,1,3,3,3,3,2,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,None,Low
32,Male,Divorced,9,No,Travel_Frequently,Sales,Sales Executive,2,2,Medical,4668,17,3,9,0,8,7,0,7,2,4,4,1,3,4,4,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),Very High,High,Medium
30,Female,Divorced,5,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,3204,14,1,8,5,3,2,2,2,3,4,1,3,3,4,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Low,Low,Low
30,Male,Single,2,No,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Medical,2720,13,0,6,0,5,3,1,2,3,2,4,2,3,4,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,Low
41,Male,Divorced,10,No,Travel_Frequently,Research & Development,Manager,4,3,Life Sciences,17181,13,1,21,4,7,6,7,7,2,4,1,2,3,2,2,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Low,Low,High
41,Male,Married,9,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Life Sciences,2238,21,1,7,2,5,0,1,4,2,3,1,3,4,4,3,No,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),Low,Low,Low
19,Female,Single,3,No,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Medical,1483,14,0,1,1,1,0,0,0,3,2,2,3,3,4,3,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Medium,None,Low
40,Female,Divorced,26,No,Travel_Frequently,Research & Development,Research Scientist,2,3,Medical,5605,11,1,20,1,20,7,2,13,2,2,2,3,3,1,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Medium,Low,Medium
35,Male,Married,1,No,Travel_Rarely,Sales,Sales Executive,3,5,Marketing,7295,13,2,10,1,10,8,0,6,3,3,2,3,3,1,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,Medium,High
53,Male,Married,6,No,Travel_Rarely,Sales,Sales Representative,2,2,Marketing,2306,20,1,13,2,7,7,4,5,3,2,3,3,4,4,1,Yes,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),High,Low,Low
45,Male,Divorced,9,No,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Life Sciences,2348,18,1,20,8,17,9,0,15,2,2,2,3,3,3,1,No,Moderate (6-15km),Experienced (41+),High (15-18%),Medium,Low,Low
32,Female,Single,8,No,Travel_Frequently,Sales,Sales Executive,3,3,Marketing,8998,14,0,9,1,9,8,3,7,2,2,4,3,3,4,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,None,High
29,Male,Married,1,No,Non-Travel,Research & Development,Manufacturing Director,2,1,Technical Degree,4319,13,1,10,1,10,7,0,9,1,4,3,3,3,1,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Low,Medium
51,Male,Married,7,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Medical,6132,17,0,10,2,1,0,0,0,2,2,3,2,3,3,3,No,Moderate (6-15km),Experienced (41+),High (15-18%),High,None,Medium
58,Female,Married,9,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,3346,20,1,9,4,1,0,0,0,3,2,2,2,4,2,2,Yes,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),Medium,Low,Low
40,Male,Married,4,No,Travel_Rarely,Sales,Sales Executive,3,4,Marketing,10855,11,1,15,7,12,11,2,11,2,3,4,2,3,1,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,Low,High
34,Female,Married,2,No,Travel_Frequently,Sales,Sales Representative,1,4,Marketing,2231,18,1,6,6,4,3,1,2,3,3,3,3,3,4,3,No,Close (0-5km),Mid Career (29-40),High (15-18%),High,Low,Low
22,Male,Married,19,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Medical,2323,24,2,2,1,2,2,2,2,6,3,4,3,4,1,3,No,Far (16+ km),Early Career (18-28),Top Tier (19-25%),Very High,Medium,Low
27,Male,Divorced,9,No,Non-Travel,Research & Development,Research Scientist,1,3,Medical,2024,18,1,6,6,2,2,2,2,1,4,2,3,3,4,1,No,Moderate (6-15km),Early Career (18-28),High (15-18%),Medium,Low,Low
28,Male,Married,21,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,2713,11,1,5,1,5,2,0,2,2,3,4,3,3,3,1,No,Far (16+ km),Early Career (18-28),Standard (11-14%),Very High,Low,Low
57,Male,Divorced,24,No,Travel_Rarely,Research & Development,Healthcare Representative,3,2,Life Sciences,9439,16,1,12,3,5,3,1,4,2,3,4,4,3,2,1,Yes,Far (16+ km),Experienced (41+),High (15-18%),Very High,Low,High
27,Male,Divorced,3,No,Non-Travel,Research & Development,Research Scientist,1,3,Medical,2566,15,1,1,1,1,1,0,1,2,3,3,2,3,4,2,Yes,Close (0-5km),Early Career (18-28),High (15-18%),High,Low,Low
50,Female,Single,11,No,Travel_Rarely,Research & Development,Manager,5,3,Life Sciences,19926,15,0,21,3,5,4,4,4,5,3,2,3,3,2,3,No,Moderate (6-15km),Experienced (41+),High (15-18%),Medium,None,High
41,Male,Divorced,14,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,2451,12,1,13,4,9,8,1,8,2,1,3,3,3,1,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,Low,Low
30,Female,Married,5,No,Travel_Rarely,Sales,Sales Executive,3,3,Life Sciences,9419,12,1,12,2,10,9,7,4,2,2,4,3,3,3,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,Low,High
38,Female,Single,1,No,Travel_Rarely,Sales,Sales Executive,2,4,Life Sciences,8686,22,0,12,4,8,3,0,7,2,1,4,2,4,3,4,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Very High,None,High
32,Male,Single,6,No,Travel_Rarely,Research & Development,Research Scientist,1,5,Life Sciences,3038,20,0,8,3,5,4,1,4,2,3,3,3,4,1,3,No,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),High,None,Low
27,Male,Married,17,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,3058,16,1,6,0,5,2,1,1,3,3,2,3,3,4,2,Yes,Far (16+ km),Early Career (18-28),High (15-18%),Medium,Low,Low
19,Female,Single,1,Yes,Travel_Frequently,Sales,Sales Representative,1,1,Technical Degree,2325,21,0,1,0,0,0,0,0,5,3,1,1,4,1,4,No,Close (0-5km),Early Career (18-28),Top Tier (19-25%),Low,None,Low
36,Male,Single,3,No,Travel_Frequently,Research & Development,Laboratory Technician,1,2,Medical,2088,12,0,13,4,8,7,7,2,3,4,2,3,3,3,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,None,Low
30,Male,Divorced,9,No,Non-Travel,Research & Development,Laboratory Technician,2,3,Medical,3072,11,2,12,1,12,9,6,10,4,3,1,3,3,3,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,Medium,Low
45,Female,Divorced,4,No,Travel_Rarely,Sales,Sales Executive,2,2,Life Sciences,5006,11,1,9,4,5,4,0,3,3,3,1,3,3,1,4,Yes,Close (0-5km),Experienced (41+),Standard (11-14%),Low,Low,Medium
56,Female,Divorced,8,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,4257,18,1,19,4,2,2,2,2,3,3,1,3,3,3,3,Yes,Moderate (6-15km),Experienced (41+),High (15-18%),Low,Low,Medium
33,Male,Single,2,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,2500,14,0,4,0,3,1,0,2,2,3,4,3,3,1,4,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,Low
19,Male,Single,2,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Life Sciences,1102,22,0,1,1,1,0,1,0,3,2,4,2,4,3,2,No,Close (0-5km),Early Career (18-28),Top Tier (19-25%),Very High,None,Low
46,Female,Divorced,1,No,Travel_Rarely,Sales,Sales Executive,3,2,Marketing,10453,25,3,24,1,24,13,15,7,2,2,1,3,4,3,3,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),Low,High,High
38,Female,Single,9,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Life Sciences,2288,12,0,2,1,2,2,2,1,3,3,4,3,3,3,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,None,Low
31,Female,Married,12,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Medical,3929,23,1,7,8,4,2,0,2,0,3,4,3,4,3,3,Yes,Moderate (6-15km),Mid Career (29-40),Top Tier (19-25%),Very High,Low,Medium
34,Female,Single,27,No,Travel_Rarely,Research & Development,Research Scientist,1,2,Medical,2311,15,0,9,2,3,2,1,2,3,4,2,3,3,4,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),Medium,None,Low
41,Female,Single,20,Yes,Travel_Rarely,Sales,Sales Representative,1,2,Marketing,3140,22,0,4,1,4,3,0,2,5,2,2,3,4,4,2,Yes,Far (16+ km),Experienced (41+),Top Tier (19-25%),Medium,None,Low
50,Male,Married,1,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Medical,3690,15,1,5,2,3,2,0,2,2,3,3,2,3,4,2,No,Close (0-5km),Experienced (41+),High (15-18%),High,Low,Medium
53,Female,Divorced,13,No,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Medical,4450,11,2,5,1,4,2,1,3,3,4,1,4,3,3,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Low,Medium,Medium
33,Female,Married,14,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,2756,13,1,8,1,8,7,1,6,5,4,2,3,3,4,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,Low,Low
40,Female,Married,4,No,Travel_Rarely,Research & Development,Manager,5,1,Medical,19033,14,1,21,1,20,8,9,9,2,4,3,3,3,2,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Low,High
55,Male,Single,14,No,Travel_Rarely,Research & Development,Research Director,5,4,Medical,18722,11,0,36,8,24,15,2,15,3,3,2,4,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Medium,None,High
34,Male,Married,2,No,Travel_Frequently,Research & Development,Manufacturing Director,2,1,Life Sciences,9547,17,0,10,1,10,9,1,9,2,4,3,2,3,3,2,No,Close (0-5km),Mid Career (29-40),High (15-18%),High,None,High
51,Female,Single,3,No,Travel_Rarely,Research & Development,Healthcare Representative,4,3,Medical,13734,18,0,21,3,7,7,1,0,6,4,2,3,3,3,3,No,Close (0-5km),Experienced (41+),High (15-18%),Medium,None,High
52,Male,Married,1,No,Travel_Rarely,Research & Development,Manager,5,4,Life Sciences,19999,14,1,34,0,33,18,11,9,5,3,3,2,3,1,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),High,Low,High
27,Female,Single,9,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,2279,16,0,7,1,7,7,0,3,2,4,2,3,3,4,2,No,Moderate (6-15km),Early Career (18-28),High (15-18%),Medium,None,Low
35,Male,Married,23,Yes,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Life Sciences,5916,13,0,8,3,1,0,0,1,1,2,3,2,3,1,3,Yes,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,None,Medium
43,Male,Divorced,7,No,Non-Travel,Research & Development,Research Scientist,1,3,Medical,2089,14,3,7,4,5,4,2,2,3,4,4,4,3,4,4,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Very High,High,Low
45,Male,Married,2,No,Non-Travel,Research & Development,Manager,4,2,Medical,16792,23,1,22,9,20,8,11,8,1,1,4,2,4,4,3,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),Very High,Low,High
37,Male,Married,21,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,3564,12,1,8,1,8,7,1,7,3,2,1,4,3,1,2,Yes,Far (16+ km),Mid Career (29-40),Standard (11-14%),Low,Low,Low
35,Female,Single,2,No,Travel_Frequently,Research & Development,Laboratory Technician,2,3,Medical,4425,11,0,10,5,6,2,1,2,5,2,2,3,3,4,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,None,Medium
42,Female,Divorced,21,No,Non-Travel,Research & Development,Manufacturing Director,2,2,Medical,5265,16,1,11,2,5,3,0,2,5,3,3,3,3,2,3,No,Far (16+ km),Experienced (41+),High (15-18%),High,Low,Medium
38,Male,Married,2,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Life Sciences,6553,14,0,14,9,1,0,0,0,3,4,3,3,3,2,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,None,High
38,Male,Married,29,No,Travel_Rarely,Research & Development,Manufacturing Director,2,3,Technical Degree,6261,18,1,9,3,7,7,1,7,3,4,4,3,3,1,1,No,Far (16+ km),Mid Career (29-40),High (15-18%),Very High,Low,Medium
27,Male,Married,1,No,Travel_Frequently,Research & Development,Manufacturing Director,2,1,Technical Degree,4298,19,1,6,5,2,2,2,0,1,3,1,2,3,3,3,No,Close (0-5km),Early Career (18-28),Top Tier (19-25%),Low,Low,Medium
49,Male,Divorced,18,No,Non-Travel,Research & Development,Manufacturing Director,2,4,Life Sciences,6804,15,2,7,1,7,7,1,7,0,4,4,3,3,1,3,Yes,Far (16+ km),Experienced (41+),High (15-18%),Very High,Medium,High
34,Male,Divorced,10,No,Travel_Frequently,Research & Development,Research Scientist,1,4,Medical,3815,17,1,5,1,5,3,2,0,4,4,3,3,3,4,4,Yes,Moderate (6-15km),Mid Career (29-40),High (15-18%),High,Low,Medium
40,Male,Married,19,No,Travel_Rarely,Research & Development,Laboratory Technician,2,2,Medical,2741,15,1,15,8,7,2,3,7,2,3,4,3,3,3,4,Yes,Far (16+ km),Mid Career (29-40),High (15-18%),Very High,Low,Low
38,Male,Married,29,Yes,Travel_Rarely,Research & Development,Healthcare Representative,2,1,Medical,6673,19,0,17,7,1,0,0,0,2,2,1,3,3,2,3,Yes,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),Low,None,High
29,Female,Married,27,Yes,Travel_Rarely,Sales,Sales Executive,3,3,Marketing,7639,22,3,10,1,10,4,1,9,3,2,4,3,4,4,2,No,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),Very High,High,High
22,Male,Divorced,5,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,2328,16,1,4,1,4,2,2,2,2,4,2,4,3,1,2,Yes,Close (0-5km),Early Career (18-28),High (15-18%),Medium,Low,Low
36,Female,Single,18,No,Travel_Frequently,Research & Development,Laboratory Technician,1,1,Medical,2153,13,0,8,1,8,1,1,7,2,2,4,3,3,1,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,None,Low
40,Male,Married,9,No,Non-Travel,Research & Development,Healthcare Representative,2,5,Life Sciences,4876,14,1,5,9,3,2,0,2,5,4,4,2,3,4,1,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,Low,Medium
46,Male,Divorced,1,No,Travel_Rarely,Research & Development,Healthcare Representative,3,4,Medical,9396,16,1,17,7,4,2,0,3,3,4,1,3,3,3,3,No,Close (0-5km),Experienced (41+),High (15-18%),Low,Low,High
32,Male,Married,4,Yes,Travel_Rarely,Sales,Sales Executive,3,4,Medical,10400,11,0,14,1,14,8,9,8,2,4,4,1,3,3,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,High
30,Male,Single,1,No,Non-Travel,Research & Development,Manufacturing Director,3,1,Life Sciences,8474,22,0,12,1,11,8,5,8,2,3,3,2,4,3,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),High,None,High
27,Female,Single,20,No,Travel_Frequently,Sales,Sales Executive,2,3,Life Sciences,9981,14,0,7,1,7,7,0,7,2,4,3,3,3,4,3,No,Far (16+ km),Early Career (18-28),Standard (11-14%),High,None,High
51,Male,Married,8,No,Travel_Rarely,Research & Development,Research Director,3,4,Life Sciences,12490,16,2,16,5,10,9,4,7,5,2,2,2,3,4,1,No,Moderate (6-15km),Experienced (41+),High (15-18%),Medium,Medium,High
30,Female,Single,3,Yes,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,2657,11,0,8,5,5,2,0,4,5,4,1,3,3,3,3,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Low,None,Low
41,Female,Single,6,No,Travel_Rarely,Sales,Manager,3,3,Life Sciences,13591,18,0,16,3,1,0,0,0,3,4,4,3,3,3,3,Yes,Moderate (6-15km),Experienced (41+),High (15-18%),Very High,None,High
30,Female,Single,26,Yes,Travel_Frequently,Sales,Sales Executive,2,4,Marketing,6696,15,0,9,5,6,3,0,1,5,3,1,2,3,3,2,No,Far (16+ km),Mid Career (29-40),High (15-18%),Low,None,High
29,Male,Single,1,Yes,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,2058,14,0,7,0,6,2,1,5,1,3,3,3,3,4,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,None,Low
45,Female,Single,6,No,Non-Travel,Sales,Sales Executive,3,3,Medical,8865,12,0,23,6,19,7,12,8,2,4,4,2,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Very High,None,High
54,Female,Married,3,No,Travel_Rarely,Sales,Sales Executive,2,3,Marketing,5940,14,1,16,2,6,2,0,5,4,4,1,3,3,4,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Low,Low,Medium
36,Male,Single,5,No,Travel_Rarely,Research & Development,Laboratory Technician,2,2,Life Sciences,5914,16,0,16,8,13,11,3,7,3,4,2,3,3,4,4,No,Close (0-5km),Mid Career (29-40),High (15-18%),Medium,None,Medium
33,Female,Married,4,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Medical,2622,21,0,7,6,3,2,1,1,3,3,2,2,4,4,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Medium,None,Low
37,Male,Divorced,11,No,Travel_Frequently,Research & Development,Research Director,3,3,Other,12185,14,3,10,1,10,8,0,7,1,2,4,3,3,3,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,High,High
38,Male,Divorced,3,No,Travel_Rarely,Sales,Sales Executive,3,3,Life Sciences,10609,12,2,17,0,16,10,5,13,6,1,3,3,3,3,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Medium,High
31,Male,Married,1,No,Non-Travel,Research & Development,Manufacturing Director,2,4,Medical,4345,12,1,6,0,5,4,1,4,2,3,3,1,3,4,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,Low,Medium
